File,ID,Name,Culture,Slot,Tier,Variant,Old Primary,New Primary,Delta,Old Weight,New Weight,Old Material,New Material,Status
isengard\body_armors.xml,sk_uruk_hai_plate_med_a1,[Isengard] Uruk-Hai Medium Plate Armor I,isengard,body,heavy,0,25,44,19,6.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_med_a2,[Isengard] Uruk-Hai Medium Plate Armor II,isengard,body,heavy,0,25,44,19,6.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_med_b1,[Isengard] Uruk-Hai Medium Plate Armor III,isengard,body,heavy,1,25,45,20,6.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_med_b2,[Isengard] Uruk-Hai Medium Plate Armor IV,isengard,body,heavy,1,25,45,20,6.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_heavy_a1,[Isengard] Uruk-Hai Heavy Plate Armor I,isengard,body,heavy,0,30,44,14,8.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_heavy_a2,[Isengard] Uruk-Hai Heavy Plate Armor II,isengard,body,heavy,0,30,44,14,8.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_heavy_b1,[Isengard] Uruk-Hai Heavy Plate Armor III,isengard,body,heavy,1,30,45,15,8.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_heavy_b2,[Isengard] Uruk-Hai Heavy Plate Armor IV,isengard,body,heavy,1,30,45,15,8.5,20.7,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_elite_a1,[Isengard] Uruk-Hai Elite Plate Armor I,isengard,body,elite,0,35,52,17,10.5,25.3,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_elite_a2,[Isengard] Uruk-Hai Elite Plate Armor II,isengard,body,elite,0,35,52,17,10.5,25.3,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_elite_a3,[Isengard] Uruk-Hai Elite Plate Armor IV,isengard,body,elite,0,37,52,15,10.5,25.3,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_elite_b1,[Isengard] Uruk-Hai Elite Plate Armor III,isengard,body,elite,1,35,53,18,10.5,25.3,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_elite_b2,[Isengard] Uruk-Hai Elite Plate Armor IV,isengard,body,elite,1,35,53,18,10.5,25.3,Plate,Plate,CHANGED
isengard\body_armors.xml,sk_uruk_hai_plate_elite_b3,[Isengard] Uruk-Hai Elite Plate Armor V,isengard,body,elite,1,37,53,16,10.5,25.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_a1,[Isengard] Elite Plate Bracer I,isengard,arm,elite,0,40,28,-12,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_ar2,[Isengard] Elite Plate Bracer VII,isengard,arm,elite,0,40,28,-12,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_br2,[Isengard] Elite Plate Bracer VIII,isengard,arm,elite,0,40,28,-12,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_a2,[Isengard] Elite Plate Bracer II,isengard,arm,elite,0,40,28,-12,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_a3,[Isengard] Elite Plate Bracer III,isengard,arm,elite,0,40,28,-12,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_b1,[Isengard] Elite Plate Bracer IV,isengard,arm,elite,1,42,29,-13,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_b2,[Isengard] Elite Plate Bracer V,isengard,arm,elite,1,42,29,-13,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_elite_b3,[Isengard] Elite Plate Bracer VI,isengard,arm,elite,1,42,29,-13,6.0,2.3,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_heavy_a1,[Isengard] Heavy Plate Bracer I,isengard,arm,heavy,0,31,22,-9,5.0,1.7,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_heavy_a2,[Isengard] Heavy Plate Bracer II,isengard,arm,heavy,0,33,22,-11,5.0,1.7,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_heavy_a3,[Isengard] Heavy Plate Bracer III,isengard,arm,heavy,0,34,22,-12,5.0,1.7,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_heavy_b1,[Isengard] Heavy Plate Bracer IV,isengard,arm,heavy,1,31,23,-8,5.0,1.7,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_heavy_b2,[Isengard] Heavy Plate Bracer V,isengard,arm,heavy,1,33,23,-10,5.0,1.7,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_heavy_b3,[Isengard] Heavy Plate Bracer VI,isengard,arm,heavy,1,34,23,-11,5.0,1.7,Plate,Plate,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_medium_a1,[Isengard] Medium Plate Bracer I,isengard,arm,medium,0,27,16,-11,5.0,1.1,Plate,Chainmail,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_medium_a2,[Isengard] Medium Plate Bracer II,isengard,arm,medium,0,28,16,-12,5.0,1.1,Plate,Chainmail,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_medium_a3,[Isengard] Medium Plate Bracer III,isengard,arm,medium,0,29,16,-13,5.0,1.1,Plate,Chainmail,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_medium_b1,[Isengard] Medium Plate Bracer IV,isengard,arm,medium,1,26,17,-9,5.0,1.1,Plate,Chainmail,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_medium_b2,[Isengard] Medium Plate Bracer V,isengard,arm,medium,1,27,17,-10,5.0,1.1,Plate,Chainmail,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_medium_b3,[Isengard] Medium Plate Bracer VI,isengard,arm,medium,1,29,17,-12,5.0,1.1,Plate,Chainmail,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_light_a1,[Isengard] Light Plate Bracer I,isengard,arm,light,0,16,10,-6,1.0,0.7,Plate,Leather,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_light_a2,[Isengard] Light Plate Bracer II,isengard,arm,light,0,18,10,-8,1.0,0.7,Plate,Leather,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_bracer_light_b1,[Isengard] Light Plate Bracer III,isengard,arm,light,1,20,11,-9,1.0,0.7,Plate,Leather,CHANGED
isengard\arm_armors.xml,sk_uruk_hai_gloves_a1,[Isengard] Light Leather Gloves I,isengard,arm,light,0,14,10,-4,1.0,0.7,Plate,Leather,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_heavy_a1,[Isengard] Heavy Greaves I,isengard,leg,heavy,0,40,30,-10,1.6,4.0,Plate,Plate,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_heavy_a2,[Isengard] Heavy Greaves II,isengard,leg,heavy,0,36,30,-6,1.6,4.0,Plate,Plate,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_heavy_a3,[Isengard] Heavy Greaves III,isengard,leg,heavy,0,36,30,-6,1.6,4.0,Plate,Plate,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_heavy_ar2,[Isengard] Heavy Greaves IV,isengard,leg,heavy,0,36,30,-6,1.6,4.0,Plate,Plate,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_heavy_ar3,[Isengard] Heavy Greaves V,isengard,leg,heavy,0,36,30,-6,1.6,4.0,Plate,Plate,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_medium_a1,[Isengard] Medium Greaves I,isengard,leg,medium,0,31,22,-9,1.6,2.9,Plate,Chainmail,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_medium_a2,[Isengard] Medium Greaves II,isengard,leg,medium,0,31,22,-9,1.6,2.9,Plate,Chainmail,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_medium_a3,[Isengard] Medium Greaves III,isengard,leg,medium,0,31,22,-9,1.6,2.9,Plate,Chainmail,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_medium_b1,[Isengard] Medium Greaves IV,isengard,leg,medium,1,31,23,-8,1.6,2.9,Plate,Chainmail,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_medium_b2,[Isengard] Medium Greaves V,isengard,leg,medium,1,31,23,-8,1.6,2.9,Plate,Chainmail,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_greaves_medium_b3,[Isengard] Medium Greaves VI,isengard,leg,medium,1,31,23,-8,1.6,2.9,Plate,Chainmail,CHANGED
isengard\leg_armors.xml,sk_uruk_hai_shoes_a1,[Isengard] Light Shoes I,isengard,leg,light,0,10,14,4,1.6,1.7,Leather,Leather,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_a1,[Isengard] Heavy Pauldrons I,isengard,shoulder,heavy,0,35,14,-21,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_a2,[Isengard] Heavy Pauldrons II,isengard,shoulder,heavy,0,35,14,-21,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_a3,[Isengard] Heavy Pauldrons III,isengard,shoulder,heavy,0,35,14,-21,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_b1,[Isengard] Heavy Pauldrons IV,isengard,shoulder,heavy,1,38,15,-23,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_b2,[Isengard] Heavy Pauldrons V,isengard,shoulder,heavy,1,38,15,-23,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_b3,[Isengard] Heavy Pauldrons VI,isengard,shoulder,heavy,1,38,15,-23,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_br2,[Isengard] Heavy Pauldrons VII,isengard,shoulder,heavy,0,38,14,-24,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_heavy_br3,[Isengard] Heavy Pauldrons VIII,isengard,shoulder,heavy,0,38,14,-24,9.0,8.0,Plate,Plate,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_med_a1,[Isengard] Medium Pauldrons I,isengard,shoulder,medium,0,31,10,-21,6.0,5.8,Plate,Chainmail,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_med_a2,[Isengard] Medium Pauldrons II,isengard,shoulder,medium,0,31,10,-21,6.0,5.8,Plate,Chainmail,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_med_a3,[Isengard] Medium Pauldrons III,isengard,shoulder,medium,0,31,10,-21,6.0,5.8,Plate,Chainmail,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_light_a1,[Isengard] Light Pauldrons I,isengard,shoulder,light,0,25,7,-18,3.0,3.4,Plate,Leather,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_light_a2,[Isengard] Light Pauldrons II,isengard,shoulder,light,0,25,7,-18,3.0,3.4,Plate,Leather,CHANGED
isengard\shoulder_armors.xml,sk_uruk_hai_pauldron_light_a3,[Isengard] Light Pauldrons III,isengard,shoulder,light,0,25,7,-18,3.0,3.4,Plate,Leather,CHANGED
mercenary\head_armors.xml,sk_northern_head_mask_a,[Northern] Face Mask,mercenary,head,civilian,0,10,5,-5,0.5,0.5,Cloth,Cloth,CHANGED
mercenary\head_armors.xml,sk_northern_helmet_light_a,[Northern] Light Helmet,mercenary,head,light,0,18,15,-3,2.0,1.5,Plate,Leather,CHANGED
mercenary\head_armors.xml,sk_northern_helmet_light_b,[Northern] Light Helmet,mercenary,head,light,1,18,16,-2,2.0,1.5,Plate,Leather,CHANGED
mercenary\head_armors.xml,sk_northern_helmet_medium_a,[Northern] Helmet,mercenary,head,medium,0,26,24,-2,3.5,2.5,Plate,Chainmail,CHANGED
mercenary\head_armors.xml,sk_northern_helmet_medium_b,[Northern] Helmet,mercenary,head,medium,1,26,25,-1,3.5,2.5,Plate,Chainmail,CHANGED
mercenary\head_armors.xml,sk_northern_helmet_medium_c,[Northern] Helmet,mercenary,head,medium,2,26,26,0,3.5,2.5,Plate,Chainmail,CHANGED
mercenary\head_armors.xml,sk_northern_helmet_medium_d,[Northern] Helmet,mercenary,head,medium,3,26,27,1,3.5,2.5,Plate,Chainmail,CHANGED
mercenary\body_armors.xml,sk_northern_armor_light_a,[Northern] Light Armour,mercenary,body,light,0,15,20,5,5.0,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,sk_northern_armor_light_b,[Northern] Light Armour,mercenary,body,light,1,15,21,6,5.0,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_a1,[Northern] Padded Armour I,mercenary,body,light,0,20,20,0,7.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_a2,[Northern] Padded Armour II,mercenary,body,light,0,20,20,0,7.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_a3,[Northern] Padded Armour III,mercenary,body,light,0,20,20,0,7.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_b1,[Northern] Armour I,mercenary,body,light,1,24,21,-3,9.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_b2,[Northern] Armour II,mercenary,body,light,1,24,21,-3,9.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_b3,[Northern] Armour III,mercenary,body,light,1,24,21,-3,9.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,m_northern_armor_b4,[Northern] Armour IV,mercenary,body,light,1,24,21,-3,9.5,8.0,Leather,Leather,CHANGED
mercenary\body_armors.xml,sk_northern_armor_medium_a,[Northern] Medium Armour,mercenary,body,medium,0,30,32,2,12.0,13.0,Chainmail,Chainmail,CHANGED
mercenary\body_armors.xml,sk_northern_armor_medium_b,[Northern] Medium Armour,mercenary,body,medium,1,30,33,3,12.0,13.0,Chainmail,Chainmail,CHANGED
mercenary\arm_armors.xml,sk_northern_bracers_gloves_a,[Northern] Leather Gloves,mercenary,arm,light,0,8,8,0,0.6,0.6,Leather,Leather,UNCHANGED
mercenary\arm_armors.xml,sk_northern_bracers_light_a,[Northern] Light Bracers,mercenary,arm,light,0,12,8,-4,0.8,0.6,Leather,Leather,CHANGED
mercenary\arm_armors.xml,sk_northern_bracers_medium_a,[Northern] Bracers,mercenary,arm,medium,0,18,14,-4,1.2,1.0,Plate,Chainmail,CHANGED
mercenary\arm_armors.xml,sk_northern_bracers_medium_b,[Northern] Bracers,mercenary,arm,medium,1,18,15,-3,1.2,1.0,Plate,Chainmail,CHANGED
mercenary\arm_armors.xml,sk_northern_bracers_medium_c,[Northern] Bracers,mercenary,arm,medium,2,18,16,-2,1.2,1.0,Plate,Chainmail,CHANGED
mercenary\arm_armors.xml,sk_northern_bracers_medium_d,[Northern] Bracers,mercenary,arm,medium,3,18,17,-1,1.2,1.0,Plate,Chainmail,CHANGED
mercenary\leg_armors.xml,sk_northern_boots_a,[Northern] Leather Boots,mercenary,leg,light,0,12,12,0,1.6,1.5,Leather,Leather,CHANGED
mercenary\leg_armors.xml,sk_northern_boots_medium_a,[Northern] Boots,mercenary,leg,medium,0,20,20,0,2.6,2.5,Plate,Chainmail,CHANGED
mercenary\shoulder_armors.xml,m_northern_cape_a,[Northern] Cape,mercenary,shoulder,civilian,0,5,2,-3,0.5,1.0,Cloth,Cloth,CHANGED
mercenary\shoulder_armors.xml,sk_northern_pauldron_light_a,[Northern] Light Pauldrons,mercenary,shoulder,light,0,8,5,-3,3.0,3.0,Leather,Leather,CHANGED
mercenary\shoulder_armors.xml,sk_northern_pauldron_light_b,[Northern] Light Pauldrons,mercenary,shoulder,light,1,8,6,-2,3.0,3.0,Leather,Leather,CHANGED
mercenary\shoulder_armors.xml,sk_northern_pauldron_medium_a,[Northern] Pauldrons,mercenary,shoulder,medium,0,12,8,-4,5.0,5.0,Plate,Chainmail,CHANGED
mercenary\shoulder_armors.xml,sk_northern_pauldron_medium_b,[Northern] Pauldrons,mercenary,shoulder,medium,1,12,9,-3,5.0,5.0,Plate,Chainmail,CHANGED
mercenary\shoulder_armors.xml,sk_northern_pauldron_medium_c,[Northern] Pauldrons,mercenary,shoulder,medium,2,12,10,-2,5.0,5.0,Plate,Chainmail,CHANGED
mercenary\shoulder_armors.xml,sk_northern_pauldron_medium_d,[Northern] Pauldrons,mercenary,shoulder,medium,3,12,11,-1,5.0,5.0,Plate,Chainmail,CHANGED
mirkwood\head_armors.xml,mirkwood_helmet,[Mirkwood] Palace Guard Helmet,mirkwood,head,elite,0,45,45,0,2.0,2.9,Plate,Plate,CHANGED
mirkwood\head_armors.xml,thranduil_helmet,[Mirkwood] Thranduil Crown,mirkwood,head,lord,0,80,53,-27,2.0,3.2,Plate,Plate,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t1_helmet_gold_hc,[Mirkwood] Infantry Helmet T1-I,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t1_helmet_silver_hc,[Mirkwood] Infantry Helmet T1-II,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t2_helmet_gold_hc,[Mirkwood] Infantry Helmet T2-I,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t2_helmet_silver_hc,[Mirkwood] Infantry Helmet T2-II,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t3_helmet_gold_hc,[Mirkwood] Infantry Helmet T3-I,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t3_helmet_silver_hc,[Mirkwood] Infantry Helmet T3-II,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t4_helmet_gold_hc,[Mirkwood] Infantry Helmet T4-I,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf1_t4_helmet_silver_hc,[Mirkwood] Infantry Helmet T4-II,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf2_t1_helmet_silver_hc,[Mirkwood] Infantry Helmet II-T1,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf2_t2_helmet_silver_hc,[Mirkwood] Infantry Helmet II-T2,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf2_t3_helmet_silver_hc,[Mirkwood] Infantry Helmet II-T3,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf2_t4_helmet_silver_hc,[Mirkwood] Infantry Helmet II-T4,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf3_t1_helmet_gold_hc,[Mirkwood] Infantry Helmet III-T1,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf3_t2_helmet_gold_hc,[Mirkwood] Infantry Helmet III-T2,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf3_t3_helmet_gold_hc,[Mirkwood] Infantry Helmet III-T3,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_inf3_t4_helmet_gold_hc,[Mirkwood] Infantry Helmet III-T4,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_palace_t1_helmet_green_hc,[Mirkwood] Palace Helmet T1,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_palace_t2_helmet_green_hc,[Mirkwood] Palace Helmet T2,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\head_armors.xml,mkwd_palace_t3_helmet_green_hc,[Mirkwood] Palace Helmet T3,mirkwood,head,light,0,25,20,-5,2.0,1.0,Plate,Leather,CHANGED
mirkwood\body_armors.xml,mirkwood_body,[Mirkwood] Palace Guard Body Armor,mirkwood,body,elite,0,48,55,7,10.5,14.3,Plate,Plate,CHANGED
mirkwood\body_armors.xml,thranduil_body,[Mirkwood] Thranduil Body Armor,mirkwood,body,lord,0,90,65,-25,10.5,15.6,Plate,Plate,CHANGED
mirkwood\body_armors.xml,legolas_body,[Mirkwood] Legolas Body Armor,mirkwood,body,lord,0,90,65,-25,5.5,15.6,Plate,Plate,CHANGED
mirkwood\body_armors.xml,mkwd_inf3_chest,[Mirkwood] Infantry Chestplate I,mirkwood,body,medium,0,28,37,9,10.5,8.5,Plate,Chainmail,CHANGED
mirkwood\body_armors.xml,mkwd_inf3_chest_silver,[Mirkwood] Infantry Chestplate II,mirkwood,body,medium,0,28,37,9,10.5,8.5,Plate,Chainmail,CHANGED
mirkwood\body_armors.xml,mkwd_inf3_chest_bronze,[Mirkwood] Infantry Chestplate III,mirkwood,body,medium,0,28,37,9,10.5,8.5,Plate,Chainmail,CHANGED
mirkwood\arm_armors.xml,mirkwood_gloves,[Mirkwood] Palace Guard Glovves,mirkwood,arm,elite,0,25,31,6,1.5,1.3,Plate,Plate,CHANGED
mirkwood\arm_armors.xml,thranduil_gloves,[Mirkwood] Thranduil Gloves,mirkwood,arm,lord,0,90,37,-53,1.5,1.6,Plate,Plate,CHANGED
mirkwood\arm_armors.xml,legolas_gloves,[Mirkwood] Legolas Gloves,mirkwood,arm,lord,0,90,37,-53,1.5,1.6,Plate,Plate,CHANGED
mirkwood\arm_armors.xml,mkwd_inf3_vambraces,[Mirkwood] Infantry Vambraces I,mirkwood,arm,medium,0,27,19,-8,1.5,0.7,Plate,Chainmail,CHANGED
mirkwood\arm_armors.xml,mkwd_inf3_vambraces_silver,[Mirkwood] Infantry Vambraces II,mirkwood,arm,medium,0,26,19,-7,1.5,0.7,Plate,Chainmail,CHANGED
mirkwood\arm_armors.xml,mkwd_inf3_vambraces_bronze,[Mirkwood] Infantry Vambraces III,mirkwood,arm,light,0,25,13,-12,1.5,0.4,Plate,Leather,CHANGED
mirkwood\leg_armors.xml,mirkwood_boots,[Mirkwood] Palace Guard Boots,mirkwood,leg,elite,0,26,39,13,1.6,2.6,Plate,Plate,CHANGED
mirkwood\leg_armors.xml,thranduil_boots,[Mirkwood] Thranduil Plate Boots,mirkwood,leg,lord,0,46,45,-1,1.6,2.9,Plate,Plate,CHANGED
mirkwood\leg_armors.xml,legolas_boots,[Mirkwood] Legolas Plate Boots,mirkwood,leg,lord,0,46,45,-1,1.6,2.9,Plate,Plate,CHANGED
mirkwood\leg_armors.xml,mkwd_inf3_greaves,[Mirkwood] Greaves I,mirkwood,leg,medium,0,26,25,-1,1.6,1.6,Plate,Chainmail,CHANGED
mirkwood\leg_armors.xml,mkwd_inf3_greaves_silver,[Mirkwood] Greaves II,mirkwood,leg,medium,0,26,25,-1,1.6,1.6,Plate,Chainmail,CHANGED
mirkwood\leg_armors.xml,mkwd_inf3_greaves_bronze,[Mirkwood] Greaves III,mirkwood,leg,medium,0,26,25,-1,1.6,1.6,Plate,Chainmail,CHANGED
mirkwood\shoulder_armors.xml,mirkwood_shoulder,[Mirkwood] Palace Guard Shoulder,mirkwood,shoulder,elite,0,20,20,0,2.0,5.9,Plate,Plate,CHANGED
mirkwood\shoulder_armors.xml,thranduil_shoulder,[Mirkwood] Thranduil Cape,mirkwood,shoulder,lord,0,20,23,3,2.0,7.2,Plate,Plate,CHANGED
mirkwood\shoulder_armors.xml,legolas_shoulder,[Mirkwood] Legolas' Cape,mirkwood,shoulder,lord,0,20,23,3,2.0,7.2,Plate,Plate,CHANGED
mirkwood\shoulder_armors.xml,mkwd_inf3_pauldrons,[Mirkwood] Pauldrons I,mirkwood,shoulder,light,0,20,10,-10,2.0,2.0,Plate,Leather,CHANGED
mirkwood\shoulder_armors.xml,mkwd_inf3_pauldrons_silver,[Mirkwood] Pauldrons II,mirkwood,shoulder,light,0,20,10,-10,2.0,2.0,Plate,Leather,CHANGED
mirkwood\shoulder_armors.xml,mkwd_inf3_pauldrons_bronze,[Mirkwood] Pauldrons III,mirkwood,shoulder,light,0,20,10,-10,2.0,2.0,Plate,Leather,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_a1,[Mordor] Medium Plate Helmet I,mordor,head,heavy,0,22,31,9,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_a2,[Mordor] Medium Plate Helmet II,mordor,head,heavy,0,22,31,9,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_b1,[Mordor] Medium Plate Helmet III,mordor,head,heavy,1,22,32,10,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_b2,[Mordor] Medium Plate Helmet IV,mordor,head,heavy,1,22,32,10,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_c1,[Mordor] Medium Plate Helmet V,mordor,head,heavy,2,22,33,11,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_c2,[Mordor] Medium Plate Helmet VI,mordor,head,heavy,2,22,33,11,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_medium_d1,[Mordor] Medium Plate Helmet VII,mordor,head,heavy,3,22,34,12,2.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_heavy_a1,[Mordor] Heavy Plate Helmet I,mordor,head,heavy,0,30,31,1,3.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_heavy_a2,[Mordor] Heavy Plate Helmet II,mordor,head,heavy,0,30,31,1,3.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_heavy_b1,[Mordor] Heavy Plate Helmet III,mordor,head,heavy,1,30,32,2,3.0,3.9,Plate,Plate,CHANGED
mordor\head_armors.xml,sk_uruk_mordor_helmet_heavy_b2,[Mordor] Heavy Plate Helmet IV,mordor,head,heavy,1,30,32,2,3.0,3.9,Plate,Plate,CHANGED
